Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
679,18970,Ahkello Witherspoon,PIT,CB,17,0,0,0,0,0,0,0,0,0,2.4,0.7,0.4,3.6,61.05
680,23490,Jelani Woods,IND,TE,17,0,0,0,0,0,22.8,253.4,2.3,0,0,0,0,3.6,60.94
681,16492,Joe Thomas,CHI,LB,17,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0.2,3.6,60.72
681,16078,Terrence Brooks,HOU,DB,17,0,0,0,0,0,0,0,0,0.1,0.5,0.7,0.3,3.6,60.72
683,19861,Ronald Jones,KC,RB,17,0,0,0,322.4,2.5,7.5,55.2,0.3,0,0,0,0,3.6,60.66
684,22709,Christian Barmore,NE,DL,17,0,0,0,0,0,0,0,0,1.1,0.4,0.7,0.3,3.6,60.57
685,21064,Jamel Dean,TB,CB,17,0,0,0,0,0,0,0,0,0,1.4,0.9,0.4,3.6,60.55
686,22588,Anthony Schwartz,CLE,WR,17,0,0,0,12.4,0,20.7,279.1,1.8,0,0,0,0,3.6,60.45
687,20023,Matthew Adams,CHI,LB,17,0,0,0,0,0,0,0,0,1.1,0.5,0.6,0.3,3.6,60.42
688,22059,Jordan Elliott,CLE,DT,17,0,0,0,0,0,0,0,0,0.7,0.3,0.7,0.4,3.6,60.39
689,19014,Grover Stewart,IND,DT,17,0,0,0,0,0,0,0,0,0.6,0.2,0.9,0.4,3.6,60.37
690,19017,Josh Reynolds,DET,WR,17,0,0,0,0,0,20.6,297.4,1.7,0,0,0,0,3.5,60.34
691,23423,Coby Bryant,SEA,CB,17,0,0,0,0,0,0,0,0,0,0.8,0.9,0.4,3.5,60.2
691,23428,Tariq Woolen,SEA,CB,17,0,0,0,0,0,0,0,0,0,0.8,0.9,0.4,3.5,60.2
693,21163,Deonte Harty,NO,WR,17,0,0,0,36.3,0.1,18.7,259.6,1.9,0,0,0,0,3.5,60.09
694,22092,Chase Young,WAS,DE,11,0,0,0,0,0,0,0,0,2.6,0.3,0.6,0.3,5.5,59.97
695,16171,DaQuan Jones,BUF,DT,17,0,0,0,0,0,0,0,0,1,0.2,0.6,0.3,3.5,59.9
696,17005,Geoff Swaim,TEN,TE,17,0,0,0,0,0,24.8,208,2.4,0,0,0,0,3.5,59.8
697,23334,Derek Stingley Jr.,HOU,DB,17,0,0,0,0,0,0,0,0,0,0.7,0.9,0.4,3.5,59.75
698,15090,Johnathan Hankins,LV,DT,17,0,0,0,0,0,0,0,0,0.5,0.2,0.7,0.4,3.5,59.7
699,22689,Kwity Paye,IND,DE,17,0,0,0,0,0,0,0,0,2.4,0.3,0.9,0.4,3.5,59.63
700,22786,Eric Stokes,GB,CB,17,0,0,0,0,0,0,0,0,0,0.8,0.8,0.4,3.5,59.6
701,22152,Chris Jackson,TEN,DB,17,0,0,0,0,0,0,0,0,0,0.4,0.8,0.4,3.5,59.5
702,22054,Ross Blacklock,MIN,DL,17,0,0,0,0,0,0,0,0,1.4,0.3,0.6,0.3,3.5,59.48
703,19907,Tarvarius Moore,SF,DB,17,0,0,0,0,0,0,0,0,0.1,0.5,0.7,0.4,3.5,59.47
704,23273,Hassan Haskins,TEN,RB,17,0,0,0,295.8,1.9,10.5,80.2,0.3,0,0,0,0,3.5,59.3
705,21001,Rock Ya-Sin,LV,CB,17,0,0,0,0,0,0,0,0,0,1,0.9,0.4,3.5,59.1
706,21123,Donovan Wilson,DAL,S,17,0,0,0,0,0,0,0,0,1,0.7,0.6,0.3,3.5,59.05
707,13761,Stephon Gilmore,IND,CB,17,0,0,0,0,0,0,0,0,0,1.5,1,0.5,3.5,58.9
708,21933,Jaylinn Hawkins,ATL,S,17,0,0,0,0,0,0,0,0,0.7,2.1,0.8,0.4,3.4,58.59
709,18936,Raekwon McMillan,NE,LB,17,0,0,0,0,0,0,0,0,0.5,0.4,0.7,0.3,3.4,58.2
710,23463,Kyle Philips,TEN,WR,17,0,0,0,0,0,23.4,273.7,1.3,0,0,0,0,3.4,58.17
711,22863,Riley Patterson,JAX,K,17,0,0,0,0,0,0,0,0,0,0,0,0,3.4,58.1
712,20411,Frankie Luvu,CAR,LB,17,0,0,0,0,0,0,0,0,1.8,0.2,0.4,0.2,3.4,58.06
713,20185,Poona Ford,SEA,DT,17,0,0,0,0,0,0,0,0,0.8,0.3,0.8,0.4,3.4,57.56
714,19275,Adam Butler,MIA,DT,17,0,0,0,0,0,0,0,0,1.8,0.2,0.6,0.3,3.4,57.31
715,16678,Jimmie Ward,SF,DB,12,0,0,0,0,0,0,0,0,0,0.9,0.7,0.4,4.8,57.25
716,18040,Juston Burris,CAR,S,17,0,0,0,0,0,0,0,0,0.1,1.2,0.9,0.4,3.4,57.17
717,16432,Kyle Fuller,BAL,CB,17,0,0,0,0,0,0,0,0,0,0.7,1,0.5,3.4,57.1
718,17899,Erik Harris,ATL,S,17,0,0,0,0,0,0,0,0,0.2,0.3,0.7,0.3,3.4,57.09
719,19879,Kemoko Turay,SF,DL,17,0,0,0,0,0,0,0,0,3.7,0.3,0.3,0.1,3.3,56.89
720,17264,Efe Obada,WAS,DE,17,0,0,0,0,0,0,0,0,2.6,0.2,0.4,0.2,3.3,56.42
721,20810,Travis Homer,SEA,RB,17,0,0,0,170.5,1,17.1,130.1,0.6,0,0,0,0,3.3,56.36
722,14901,Kyle Juszczyk,SF,FB,17,0,0,0,23.6,0.4,22.8,214.6,1.2,0,0,0,0,3.3,56.02
723,19950,Will Dissly,SEA,TE,17,0,0,0,0,0,23.1,240.6,1.5,0,0,0,0,3.3,55.96
724,18902,Jabrill Peppers,NE,DB,17,0,0,0,0,0,0,0,0,0.6,0.4,0.4,0.2,3.3,55.77
725,16813,Jordan Phillips,BUF,DT,17,0,0,0,0,0,0,0,0,2.1,0.2,0.4,0.2,3.3,55.67
726,22877,Greg Newsome II,CLE,CB,17,0,0,0,0,0,0,0,0,0,0.4,1,0.5,3.3,55.65
727,20994,Mack Wilson Sr.,NE,OLB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.2,3.3,55.31
728,21869,DaVon Hamilton,JAX,DT,17,0,0,0,0,0,0,0,0,1.2,0.2,0.6,0.3,3.2,55.24
729,19900,Harrison Phillips,MIN,DL,17,0,0,0,0,0,0,0,0,0.7,0.3,0.6,0.3,3.2,55.19
730,22873,Osa Odighizuwa,DAL,DT,17,0,0,0,0,0,0,0,0,1.3,0.2,0.7,0.4,3.2,55.06
731,17997,Maliek Collins,HOU,DL,17,0,0,0,0,0,0,0,0,0.9,0.6,0.7,0.4,3.2,54.38
732,11151,Tyson Alualu,PIT,DE,17,0,0,0,0,0,0,0,0,1.1,0.2,0.6,0.3,3.2,54.32
733,13741,Brandon Bolden,LV,RB,17,0,0,0,149.1,0.9,17.4,151.6,0.4,0,0,0,0,3.2,54.27
734,22575,Amari Rodgers,GB,WR,17,0,0,0,17.6,0,20,241,1.5,0,0,0,0,3.2,54.26
735,20859,Drew Lock,SEA,QB,17,877.4,5.4,3.3,41.6,0.4,0,0,0,0,0,0,0,3.2,54.06
736,21928,Daniel Thomas,JAX,S,17,0,0,0,0,0,0,0,0,0.1,0.9,0.5,0.2,3.2,53.82
737,16107,Darqueze Dennard,SF,CB,17,0,0,0,0,0,0,0,0,0,1.3,0.8,0.4,3.2,53.8
738,20178,Chandon Sullivan,MIN,CB,17,0,0,0,0,0,0,0,0,0,1.6,0.8,0.4,3.2,53.65
739,18959,Dawuane Smoot,JAX,DL,17,0,0,0,0,0,0,0,0,2.9,0.2,0.4,0.2,3.2,53.63
740,19304,Pharaoh Brown,HOU,TE,17,0,0,0,0,0,24.3,209.5,1.5,0,0,0,0,3.1,53.45
741,15194,John Jenkins,MIA,DT,17,0,0,0,0,0,0,0,0,0.3,0.3,0.7,0.3,3.1,53.31
742,19880,Derrick Nnadi,KC,DT,17,0,0,0,0,0,0,0,0,0.9,0.2,0.6,0.3,3.1,53.28
743,22502,Desmond Ridder,ATL,QB,17,798.5,4.3,3,76.8,0.6,0,0,0,0,0,0,0,3.1,53.02
744,23606,Samuel Womack III,SF,CB,17,0,0,0,0,0,0,0,0,0,0.8,0.7,0.4,3.1,52.9
745,21784,Zack Moss,BUF,RB,17,0,0,0,203.6,2.1,9.6,70.8,0.7,0,0,0,0,3.1,52.84
746,21885,Rashard Lawrence,ARI,DT,17,0,0,0,0,0,0,0,0,0.6,0.4,0.7,0.3,3.1,52.82
747,17085,Alex Singleton,DEN,ILB,17,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.1,3.1,52.81
748,18938,Dalvin Tomlinson,MIN,DL,17,0,0,0,0,0,0,0,0,1.4,0.2,0.6,0.3,3.1,52.63
749,19993,Folorunso Fatukasi,JAX,DT,17,0,0,0,0,0,0,0,0,1,0.2,0.6,0.3,3.1,52.55
750,16976,Christian Covington,LAC,DL,17,0,0,0,0,0,0,0,0,0.5,0.1,0.6,0.3,3.1,52.25
751,22928,Roy Lopez,HOU,DL,17,0,0,0,0,0,0,0,0,1.1,0.3,0.6,0.3,3.1,51.87
752,18577,Dont'e Deayon,LAR,CB,17,0,0,0,0,0,0,0,0,0,0.5,0.8,0.4,3,51.85
753,19896,Arden Key,JAX,DL,17,0,0,0,0,0,0,0,0,2.7,0.3,0.4,0.2,3,51.79
754,18918,Tre'Davious White,BUF,CB,11,0,0,0,0,0,0,0,0,0.4,1.1,0.6,0.3,4.7,51.78
755,22780,Tommy Togiai,CLE,DT,17,0,0,0,0,0,0,0,0,1.3,0.3,0.5,0.2,3,51.76
756,22062,Raekwon Davis,MIA,DT,17,0,0,0,0,0,0,0,0,0.4,0.2,0.7,0.3,3,51.68
757,23310,Greg Dulcich,DEN,TE,17,0,0,0,0,0,20.8,214.1,1.6,0,0,0,0,3,51.61
758,18047,Demarcus Robinson,BAL,WR,17,0,0,0,0,0,19,227.1,1.6,0,0,0,0,3,51.31
759,20217,Tavierre Thomas,HOU,DB,12,0,0,0,0,0,0,0,0,0.4,0.9,0.6,0.3,4.2,50.78
760,20919,Taylor Rapp,LAR,DB,17,0,0,0,0,0,0,0,0,0.3,1.1,0.6,0.3,3,50.56
761,22688,Tre'von Moehrig,LV,S,17,0,0,0,0,0,0,0,0,0,0.9,0.9,0.5,3,50.15
762,19927,Anthony Averett,LV,CB,17,0,0,0,0,0,0,0,0,0,1.5,0.6,0.3,2.9,50.1
763,21801,Trey Sermon,PHI,RB,17,0,0,0,248.5,2,8.1,55.2,0,0,0,0,0,2.9,50.07
764,19943,Durham Smythe,MIA,TE,17,0,0,0,0,0,21.2,216.3,1.2,0,0,0,0,2.9,50.03
765,19626,Dare Ogunbowale,HOU,RB,17,0,0,0,181,1.2,13.9,103.7,0.2,0,0,0,0,2.9,49.77
766,21564,Craig Reynolds,DET,RB,17,0,0,0,222.8,1.2,11.4,81.4,0.3,0,0,0,0,2.9,49.62
767,23212,Kyren Williams,LAR,RB,17,0,0,0,217.8,1.4,9.3,73.4,0.5,0,0,0,0,2.9,49.02
768,21788,Ke'Shawn Vaughn,TB,RB,17,0,0,0,227.8,2.2,8.3,55.2,0.1,0,0,0,0,2.9,49
769,18576,Andrew Adams,NYG,SS,17,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.2,2.9,48.97
770,16788,Byron Jones,MIA,CB,11,0,0,0,0,0,0,0,0,0,0.6,0.7,0.4,4.4,48.7
771,22566,Calvin Austin III,PIT,WR,17,0,0,0,3,0,20.6,227.5,0.9,0,0,0,0,2.9,48.65
772,21593,D'Ernest Johnson,CLE,RB,17,0,0,0,206.7,1.3,11.1,85.8,0.1,0,0,0,0,2.9,48.55
773,19910,Ian Thomas,CAR,TE,17,0,0,0,0,0,19.9,210.3,1.3,0,0,0,0,2.9,48.53
774,18065,Quinton Jefferson,SEA,DT,17,0,0,0,0,0,0,0,0,1.7,0.2,0.5,0.2,2.9,48.49
775,21729,Quintez Cephus,DET,WR,17,0,0,0,0,0,16.3,219.4,1.7,0,0,0,0,2.8,48.44
776,21332,Troy Reeder,LAC,LB,17,0,0,0,0,0,0,0,0,0.6,0.4,0.4,0.2,2.8,48.42
777,18559,Cory Littleton,CAR,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.4,0.2,2.8,48.24
778,16283,Bradley Roby,NO,CB,17,0,0,0,0,0,0,0,0,0.3,0.9,0.6,0.3,2.8,48.16
779,14128,Melvin Ingram,MIA,LB,17,0,0,0,0,0,0,0,0,0.8,0.9,0.8,0.4,2.8,47.76
780,22710,Derrick Barnes,DET,LB,17,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.2,2.8,47.73
781,23172,Tyrion Davis-Price,SF,RB,17,0,0,0,226.8,1.6,8.6,68.3,0.1,0,0,0,0,2.8,47.71
782,13181,Mario Addison,HOU,DE,17,0,0,0,0,0,0,0,0,2.3,0.2,0.4,0.2,2.8,47.66
783,22533,Demetric Felton Jr.,CLE,RB,17,0,0,0,27.1,0.1,19.6,178.5,1.3,0,0,0,0,2.8,47.56
784,23316,Travon Walker,JAX,OLB,17,0,0,0,0,0,0,0,0,0,0.5,0.6,0.3,2.8,47.45
785,19878,Tyquan Lewis,IND,DE,17,0,0,0,0,0,0,0,0,2.3,0.5,0.5,0.3,2.8,47.41
786,21422,Shy Tuttle,NO,DT,17,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.3,2.8,47.34
787,20768,Myles Gaskin,MIA,RB,17,0,0,0,190.9,1.1,12.2,81.8,0.3,0,0,0,0,2.8,47.27
788,18422,Kalif Raymond,DET,WR,17,0,0,0,9.7,0,18.2,214,1.2,0,0,0,0,2.8,47.17
789,20398,Equanimeous St. Brown,CHI,WR,17,0,0,0,0.1,0,17.8,222.6,1.2,0,0,0,0,2.8,47.07
790,20064,Justin Jackson,DET,RB,17,0,0,0,161.2,1.7,11.3,84.7,0.2,0,0,0,0,2.8,46.89
791,21901,Alton Robinson,SEA,DE,17,0,0,0,0,0,0,0,0,2,0.3,0.4,0.2,2.8,46.8
792,21281,Andrew Wingard,JAX,S,17,0,0,0,0,0,0,0,0,0.3,0.8,0.5,0.2,2.8,46.76
793,22590,Ben Skowronek,LAR,WR,17,0,0,0,0,0,17.3,206,1.5,0,0,0,0,2.7,46.7
794,20050,Chris Lammons,KC,CB,17,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.2,2.7,46.52
795,22657,John Bates,WAS,TE,17,0,0,0,0,0,18.2,216.8,1.1,0,0,0,0,2.7,46.48
796,23382,Jermaine Johnson,NYJ,DE,17,0,0,0,0,0,0,0,0,0,0.7,0.7,0.4,2.7,46.3
797,19101,Elijah Lee,KC,LB,17,0,0,0,0,0,0,0,0,0.6,0.3,0.4,0.2,2.7,46.22
798,21122,Duke Shelley,CHI,DB,17,0,0,0,0,0,0,0,0,0,0.5,0.6,0.3,2.7,46.1
799,22749,Jabril Cox,DAL,LB,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.2,2.7,45.99
800,23010,Brock Wright,DET,TE,17,0,0,0,0,0,18.9,182,1.5,0,0,0,0,2.7,45.9
801,19044,Jamal Agnew,JAX,WR,17,0,0,0,41.5,0.2,16.1,179.7,1.1,0,0,0,0,2.7,45.82
802,20721,Tevaughn Campbell,LAC,CB,14,0,0,0,0,0,0,0,0,0,0.5,0.8,0.4,3.3,45.75
803,21494,Bryan Mone,SEA,DT,17,0,0,0,0,0,0,0,0,1,0.3,0.5,0.2,2.7,45.55
804,22422,Teair Tart,TEN,DT,17,0,0,0,0,0,0,0,0,0.4,0.3,0.6,0.3,2.7,45.53
805,19922,Justin Watson,KC,WR,17,0,0,0,0,0,17.4,204.4,1.3,0,0,0,0,2.7,45.44
806,22591,Dez Fitzpatrick,TEN,WR,17,0,0,0,0,0,17.1,216.3,1.1,0,0,0,0,2.7,45.33
807,24046,Trenton Thompson,NYG,S,17,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,2.7,45.3
808,23469,Tyquan Thornton,NE,WR,17,0,0,0,0,0,15.1,221.3,1.4,0,0,0,0,2.7,45.23
809,23260,Kayvon Thibodeaux,NYG,OLB,15,0,0,0,0,0,0,0,0,0,0.6,0.6,0.3,3,45.15
810,22881,Israel Mukuamu,DAL,S,17,0,0,0,0,0,0,0,0,0.2,0.3,0.6,0.3,2.7,45.14
811,21926,Kyle Dugger,NE,DB,17,0,0,0,0,0,0,0,0,0,0.9,0.4,0.2,2.7,45.1
812,20538,Ryan Neal,SEA,SS,17,0,0,0,0,0,0,0,0,0.2,0.8,0.4,0.2,2.7,45.09
813,21776,Joshua Kelley,LAC,RB,17,0,0,0,211.6,1.2,9.9,76.1,0.2,0,0,0,0,2.7,45.07
814,17968,Andrew Billings,LV,DT,17,0,0,0,0,0,0,0,0,0.7,0.6,0.5,0.2,2.6,44.74
815,23218,Pierre Strong Jr.,NE,RB,17,0,0,0,157.1,1,11.1,84.4,0.6,0,0,0,0,2.6,44.65
816,23257,Aidan Hutchinson,DET,DL,17,0,0,0,0,0,0,0,0,0,0.7,0.7,0.3,2.6,44.55
817,22602,Tutu Atwell,LAR,WR,17,0,0,0,3.4,0,15.9,200.3,1.4,0,0,0,0,2.6,44.47
818,23479,Jaylen Warren,PIT,RB,17,0,0,0,178.8,1.5,10.2,79.6,0.1,0,0,0,0,2.6,44.44
819,22224,Myles Adams,SEA,DT,17,0,0,0,0,0,0,0,0,0.9,0.4,0.5,0.2,2.6,44.43
820,16816,Maxx Williams,ARI,TE,17,0,0,0,0,0,17.4,204,1.1,0,0,0,0,2.6,44.4
821,20749,T.J. Edwards,PHI,LB,17,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.2,2.6,44.31
822,20776,Carl Granderson,NO,DE,17,0,0,0,0,0,0,0,0,2.5,0.2,0.4,0.2,2.6,44.1
823,21939,Alohi Gilman,LAC,S,17,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,2.6,44.05
824,15516,Tony Jefferson II,NYG,S,17,0,0,0,0,0,0,0,0,0.9,0.3,0.3,0.1,2.6,44.03
825,17978,Jihad Ward,NYG,OLB,17,0,0,0,0,0,0,0,0,1.6,0.3,0.3,0.2,2.6,44.02
826,19069,Rudy Ford,GB,S,17,0,0,0,0,0,0,0,0,0.2,0.6,0.4,0.2,2.6,43.94
827,22872,Amen Ogbongbemiga,LAC,LB,17,0,0,0,0,0,0,0,0,0.6,0.2,0.3,0.1,2.6,43.67
828,14985,Ryan Griffin,CHI,TE,17,0,0,0,0,0,17,178.3,1.5,0,0,0,0,2.6,43.63
829,20679,KhaDarel Hodge,ATL,WR,17,0,0,0,0,0,16.3,205.1,1.1,0,0,0,0,2.5,43.21
830,20975,Armon Watts,CHI,DL,17,0,0,0,0,0,0,0,0,1.2,0.2,0.4,0.2,2.5,43.09
831,19296,Anthony Firkser,ATL,TE,17,0,0,0,0,0,18,186.3,1.2,0,0,0,0,2.5,42.83
832,23341,Tyler Goodson,GB,RB,17,0,0,0,170.3,1.6,7.8,63.8,0.4,0,0,0,0,2.5,42.81
833,18904,Solomon Thomas,NYJ,DL,17,0,0,0,0,0,0,0,0,1.3,0.2,0.4,0.2,2.5,42.76
834,23134,Cade Otton,TB,TE,17,0,0,0,0,0,16.9,174.1,1.5,0,0,0,0,2.5,42.71
834,23227,Khalil Shakir,BUF,WR,17,0,0,0,3.2,0,17.3,192.9,1,0,0,0,0,2.5,42.71
836,19172,Zach Pascal,PHI,WR,17,0,0,0,2.4,0,16.3,187.8,1.2,0,0,0,0,2.5,42.32
837,19961,Ray-Ray McCloud III,SF,WR,17,0,0,0,9.6,0,16.2,179.1,1.2,0,0,0,0,2.5,42.27
838,18901,O.J. Howard,HOU,TE,17,0,0,0,0,0,17.7,177.5,1.1,0,0,0,0,2.5,42.05
839,14916,Giovani Bernard,TB,RB,17,0,0,0,89.3,0.6,15.5,106.1,0.7,0,0,0,0,2.5,42.04
840,21032,Kendall Blanton,KC,TE,17,0,0,0,0,0,16.9,180.5,1.5,0,0,0,0,2.5,41.95
841,19937,Keke Coutee,IND,WR,17,0,0,0,0.2,0,15.1,193.9,1.2,0,0,0,0,2.5,41.71
842,18963,Derek Rivers,HOU,DE,17,0,0,0,0,0,0,0,0,2,0.4,0.3,0.2,2.5,41.7
843,21675,Tyler Johnson,HOU,WR,17,0,0,0,0,0,16.6,186.3,1.1,0,0,0,0,2.4,41.63
844,23636,Zander Horvath,LAC,FB,17,0,0,0,71,1,12.8,97.2,1,0,0,0,0,2.4,41.62
845,21887,Julian Okwara,DET,LB,17,0,0,0,0,0,0,0,0,1.4,0.7,0.4,0.2,2.4,41.58
846,21938,K'Von Wallace,PHI,S,17,0,0,0,0,0,0,0,0,0.1,0.4,0.7,0.4,2.4,41.57
847,21020,DeAndre Baker,KC,CB,17,0,0,0,0,0,0,0,0,0.7,0.4,0.4,0.2,2.4,41.24
848,22876,Daviyon Nixon,CAR,DT,17,0,0,0,0,0,0,0,0,1.3,0.4,0.4,0.2,2.4,41.21
849,20791,Will Harris,DET,CB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0.2,2.4,41.17
850,15375,Mike Purcell,DEN,DL,17,0,0,0,0,0,0,0,0,0.5,0.2,0.4,0.2,2.4,40.85
851,20950,Benny Snell Jr.,PIT,RB,17,0,0,0,209.3,1.5,6.7,48.9,0,0,0,0,0,2.4,40.52
852,19034,Damontae Kazee,PIT,S,14,0,0,0,0,0,0,0,0,0,0.9,0.7,0.3,2.9,40.3
853,21979,Jacob Phillips,CLE,LB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.2,2.4,40.07
854,19124,D.J. Jones,DEN,DT,17,0,0,0,0,0,0,0,0,0.9,0.2,0.4,0.2,2.4,39.98
855,22868,Joseph Ossai,CIN,DE,17,0,0,0,0,0,0,0,0,1.8,0.3,0.4,0.2,2.4,39.96
855,21888,K'Lavon Chaisson,JAX,DE,17,0,0,0,0,0,0,0,0,0.8,0.2,0.4,0.2,2.4,39.96
857,21881,A.J. Epenesa,BUF,DE,17,0,0,0,0,0,0,0,0,1.2,0.4,0.4,0.2,2.3,39.94
858,19105,Al-Quadin Muhammad,CHI,DL,17,0,0,0,0,0,0,0,0,1.3,0.2,0.4,0.2,2.3,39.86
859,21894,James Lynch,MIN,DL,17,0,0,0,0,0,0,0,0,1.2,0.2,0.4,0.2,2.3,39.69
860,22803,T.J. Slaton,GB,DL,17,0,0,0,0,0,0,0,0,0.8,0.2,0.4,0.2,2.3,39.66
861,23011,Jerry Jacobs,DET,CB,12,0,0,0,0,0,0,0,0,0,0.4,0.6,0.3,3.3,39.65
862,22866,Naquan Jones,TEN,DT,17,0,0,0,0,0,0,0,0,1.1,0.2,0.3,0.2,2.3,39.47
863,23544,Jack Sanborn,CHI,LB,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,2.3,39.3
864,19964,Jermaine Carter,KC,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.2,2.3,39.07
865,18102,DeAndre Houston-Carson,CHI,DB,17,0,0,0,0,0,0,0,0,0,1,0.4,0.2,2.3,39.05
866,19071,Tanner Vallejo,ARI,ILB,17,0,0,0,0,0,0,0,0,0.8,0.2,0.3,0.2,2.3,39.01
866,16496,Anthony Barr,DAL,LB,17,0,0,0,0,0,0,0,0,0.3,0.7,0.5,0.2,2.3,39.01
868,22850,Quincy Roche,NYG,OLB,17,0,0,0,0,0,0,0,0,1.2,0.2,0.3,0.2,2.3,38.99
869,22560,Keaontay Ingram,ARI,RB,17,0,0,0,163.3,1.3,8.7,63.5,0,0,0,0,0,2.3,38.98
870,18035,Nick Kwiatkoski,ATL,ILB,17,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.1,2.3,38.91
871,17985,Mackensie Alexander,MIA,CB,11,0,0,0,0,0,0,0,0,0,0.4,0.6,0.3,3.5,38.9
872,21048,Austin Bryant,DET,DL,17,0,0,0,0,0,0,0,0,1.5,0.3,0.4,0.2,2.3,38.8
872,21798,Josiah Deguara,GB,TE,17,0,0,0,0,0,15.2,160,1.3,0,0,0,0,2.3,38.8
874,21686,Jalen Reagor,MIN,WR,17,0,0,0,11.3,0,14.9,175.3,0.9,0,0,0,0,2.3,38.76
875,16855,Ty Montgomery,NE,WR,17,0,0,0,72.5,0.4,15.5,121.7,0.3,0,0,0,0,2.3,38.72
876,3061,Marcedes Lewis,GB,TE,17,0,0,0,0,0,16.7,156.8,1.2,0,0,0,0,2.3,38.58
877,22823,Kylen Granson,IND,TE,17,0,0,0,0,0,15.7,158.4,1.2,0,0,0,0,2.3,38.54
878,16067,Kerry Hyder Jr.,SF,DL,17,0,0,0,0,0,0,0,0,1.6,0.2,0.3,0.2,2.3,38.47
879,20848,Kingsley Keke,ARI,DT,17,0,0,0,0,0,0,0,0,1.5,0.2,0.4,0.2,2.3,38.45
880,18045,Deon Bush,KC,DB,17,0,0,0,0,0,0,0,0,0,1.4,0.4,0.2,2.3,38.3
881,23470,Trestan Ebner,CHI,RB,17,0,0,0,103.5,0.3,12.8,99.4,0.6,0,0,0,0,2.3,38.29
882,16796,Mario Edwards Jr.,CHI,DL,17,0,0,0,0,0,0,0,0,2,0.2,0.3,0.2,2.2,38.25
882,18002,Jonathan Bullard,MIN,DL,17,0,0,0,0,0,0,0,0,0.5,0.3,0.4,0.2,2.2,38.25
884,19890,Rasheem Green,HOU,DL,17,0,0,0,0,0,0,0,0,1.6,0.1,0.4,0.2,2.2,38.22
885,17943,Shaq Lawson,BUF,DE,17,0,0,0,0,0,0,0,0,1.2,0.5,0.4,0.2,2.2,38.19
886,16100,Brent Urban,BAL,DE,17,0,0,0,0,0,0,0,0,1.4,0.2,0.5,0.2,2.2,38.18
887,20931,Drew Sample,CIN,TE,17,0,0,0,0,0,16.3,146.7,1.2,0,0,0,0,2.2,38.17
888,21999,Akeem Davis-Gaither,CIN,LB,17,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.2,2.2,38.14
888,21974,Shaquille Quarterman,JAX,LB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.1,2.2,38.14
890,16838,Duke Johnson,BUF,RB,17,0,0,0,143,1.4,9.2,70.2,0.2,0,0,0,0,2.2,38.12
891,22686,Dyami Brown,WAS,WR,17,0,0,0,0,0,13.6,190.6,0.9,0,0,0,0,2.2,38.06
892,22377,Bryce Huff,NYJ,DL,17,0,0,0,0,0,0,0,0,1.5,0.4,0.4,0.2,2.2,37.95
893,21994,Troy Dye,MIN,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.1,2.2,37.89
894,20346,Kendal Vickers,LV,DT,17,0,0,0,0,0,0,0,0,1.6,0.3,0.3,0.2,2.2,37.87
895,21466,Jonathan Harris,DEN,DL,17,0,0,0,0,0,0,0,0,1,0.3,0.4,0.2,2.2,37.75
895,23296,Leo Chenal,KC,LB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,2.2,37.75
897,16294,Dee Ford,SF,DE,17,0,0,0,0,0,0,0,0,2,0.4,0.2,0.1,2.2,37.6
898,21349,Ashton Dulin,IND,WR,17,0,0,0,8.2,0,13.3,170.5,1.1,0,0,0,0,2.2,37.57
899,18038,Hassan Ridgeway,SF,DL,17,0,0,0,0,0,0,0,0,1.3,0.3,0.3,0.2,2.2,37.56
900,21108,Sione Takitaki,CLE,LB,17,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.2,2.2,37.53
901,11132,Jerry Hughes,HOU,DE,17,0,0,0,0,0,0,0,0,1.5,0.5,0.4,0.2,2.2,37.3
