PlayerID,PlayerName,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,TargetsPerSnapLast3,TargetsPerGameLast3,ReceptionsLast3,TotalTargetsLast3,TargetsPerSnap,TargetsPerGame,TotalReceptions,TotalTargets
21158,Matt Sokol,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
20984,Dexter Williams,null,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
21781,Sean McKeon,null,0,0,null,0,0,0,0,0,null,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
21952,Rico Dowdle,0,null,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
22090,Tony Brown,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21294,Alex Bachman,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20477,Derrick Willies,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
22177,Chris Rowland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
21774,Tony Jones Jr.,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21787,Javon Leake,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
21708,Reggie Begelton,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22151,Tommy Stevens,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21967,Isaiah Coulter,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
21855,Raymond Calais,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21959,Dezmon Patmon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
22339,Kirk Merritt,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21178,Jason Moore,null,null,null,0,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22417,Kristian Wilkerson,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22441,Nathan Cottrell,0,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
22436,Rashod Berry,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,0,null,null,0,0,null,null,0,0
22458,Farrod Green,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22346,Jake Bargas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
22340,Matt Cole,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
