PlayerID,PlayerName,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,TargetShareL3,TargetsPerGameLast3,ReceptionsLast3,TotalTargetsLast3,TargetShare,TargetsPerGame,TotalReceptions,TotalTargets
20264,Jordan Franks,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
23002,Nick Ralston,null,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21227,Andrew Beck,null,null,0,0,0,0,0,0,0,0,null,0,0,0,0,null,null,null,null,null,0,0,null,null,0,0
20318,Buddy Howell,null,null,0,0,null,null,0,0,0,0,null,0,null,null,null,0,0,0,null,null,0,0,null,null,0,0
20075,Josh Adams,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20963,Cody Thompson,null,null,0,0,null,null,null,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,null,0,0
19822,Kerryon Johnson,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22736,Tory Carter,null,null,0,0,null,0,null,0,null,0,0,0,null,0,null,null,null,null,null,null,0,0,null,null,0,0
20906,Jacques Patrick,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
17750,Ross Travis,null,null,null,null,0,0,0,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
21719,Nick Bowers,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,0
20506,Tanner Hudson,null,null,null,null,0,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22915,Sammis Reyes,null,null,null,null,0,0,0,0,null,0,0,0,0,0,null,0,0,null,null,null,0,0,null,null,0,0
21742,Antonio Gandy-Golden,null,null,null,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21848,Artavis Pierce,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22345,Dan Chisena,null,null,null,null,null,0,null,0,0,0,0,0,0,0,null,0,0,0,null,null,0,0,null,null,0,0
21969,Aaron Parker,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
19957,John Kelly Jr.,null,null,null,null,null,null,0,0,0,null,null,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
22518,Matt Bushman,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
21797,La'Mical Perine,null,null,null,null,null,null,0,0,0,null,null,null,null,0,null,null,null,null,null,null,0,0,null,null,0,0
22415,Mason Kinsey,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20974,Kahale Warring,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
22674,Deon Jackson,null,null,null,null,null,null,null,0,0,null,0,0,0,null,0,0,0,null,null,null,0,0,null,null,0,0
15974,Jordan Matthews,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20199,David Wells,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
22235,Maurice Ffrench,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
22327,J.J. Koski,null,null,null,null,null,null,null,null,0,0,null,0,0,null,null,null,0,null,null,null,0,0,null,null,0,0
19811,Marcell Ateman,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22638,Dillon Stoner,null,null,null,null,null,null,null,null,0,0,0,0,0,null,null,0,null,null,null,null,0,0,null,null,0,0
21731,John Hightower,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21850,Tavien Feaster,null,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
19184,JoJo Natson,null,null,null,null,null,null,null,null,null,0,null,0,null,0,null,null,null,null,null,null,0,0,null,null,0,0
17415,Matt LaCosse,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21771,Devin Asiasi,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21400,Steven Sims,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
19075,Mason Schreck,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21728,Lawrence Cager,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
19981,Daurice Fountain,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
20948,Sutton Smith,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
18094,Temarrick Hemingway,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
22618,Marquez Stevenson,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,0,0,null,null,null,0,0,null,null,0,0
22340,Matt Cole,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22991,Landen Akers,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,null,null,null,null,null,0,0,null,null,0,0
22652,Josh Johnson,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,null,null,0,null,null,0,0,null,null,0,0
23052,Nate McCrary,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
22544,Pooka Williams Jr.,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
22436,Rashod Berry,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,null,0,null,null,0,0,null,null,0,0
20487,Brandon Powell,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,null,0,0,null,null,0,0
22346,Jake Bargas,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
19755,River Cracraft,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,null,0,null,null,null,0,0,null,null,0,0
22520,Miller Forristall,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,0,null,null,0,0
21208,Ian Bunting,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,0,0,null,null,0,0
22650,JaQuan Hardy,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,null,null,0,0,null,null,0,0
19033,Brian Hill,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,0,0,null,null,0,0
20376,Jordan Veasy,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,0,null,null,null,0,0,null,null,0,0
18123,Jeff Driskel,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
22441,Nathan Cottrell,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,null,null,0,0,null,null,0,0
21294,Alex Bachman,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,null,0,0,null,null,0,0
22513,Tony Poljan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
21760,Isaiah Hodgins,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
22635,Jalen Camp,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,0,0,null,null,0,0
22475,Paul Quessenberry,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
22283,Josh Hammond,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,0,null,null,0,0,null,null,0,0
22347,Nakia Griffin-Stewart,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
23099,Michael Bandy,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
20935,Jordan Scarlett,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
22615,Kawaan Baker,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,0
19599,Trey Edmunds,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,0
19922,Justin Watson,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
15185,Kenjon Barner,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,0,0,null,null,0,0
22973,Austin Trammell,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
21825,Spencer Brown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
20762,Travis Fulgham,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
21676,Jared Pinkney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
22311,Jeff Cotton Jr.,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
22663,Hunter Kampmoyer,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,0
19924,Ito Smith,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21796,Noah Togiai,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21751,Aaron Fuller,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
20069,Ryan Izzo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
